"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000198797.7",59.4389803274814,-2.63648530779909,0.275165503336741,-9.58145289227124,9.56892402903703e-22,2.12177746217483e-19
"ENSG00000254154.8",1.44730213649087,0.0582098237323618,1.35691701216996,0.042898587909421,0.965782374401019,NA
"ENSG00000224687.2",15.2685014148233,-0.543805373957621,0.446684292528936,-1.21742667708064,0.2234419182128,0.464757347252642
"ENSG00000075391.17",956.706176861808,0.103522624428308,0.109973775697289,0.941339185382361,0.34653106784653,0.593876667828036
"ENSG00000270575.1",7.32228323985574,0.507198181038987,0.637027760134406,0.796194785815886,0.42591882776002,0.66107993779695
"ENSG00000213058.3",1.9564628673053,0.293150075948019,1.13662368635049,0.257913044984375,0.79647401693752,NA
"ENSG00000188585.9",1.49407091732675,1.47668540112061,1.37250704924268,1.07590369166804,0.281970330733914,NA
"ENSG00000213057.5",42.1047378456873,0.405532724125982,0.310729904817568,1.30509718517139,0.191859757134332,0.426563528096852
"ENSG00000201347.1",1.5289942818617,0.876804784370449,1.40491160981157,0.624099607581754,0.532562171621204,NA
"ENSG00000273384.1",2.90697163132725,0.601530459754685,1.0204360835952,0.589483721151226,0.555536829182272,NA
"ENSG00000273062.1",9.59679877263633,-0.419180808865133,0.590200012187544,-0.710235174871417,0.477558311580892,0.702573485168986
"ENSG00000116191.18",1411.25353319576,-0.287774210556452,0.114370029889357,-2.51616801040314,0.0118638612732317,0.0711620073636355
"ENSG00000228196.1",9.95740550036587,1.24524976929813,0.563027064911039,2.21170499058493,0.0269870554564511,0.127289575736388
"ENSG00000116194.13",52.8606143783113,0.555344926497049,0.254030791793377,2.18613232898456,0.0288059253741904,0.132674266651544
"ENSG00000116199.12",5239.65951431298,-0.203816103060776,0.0979322976911284,-2.08119392545652,0.0374161593464261,0.158609929263064
"ENSG00000232750.2",13.7662693886555,0.328391510905968,0.469962680931924,0.698760825550609,0.484701514174725,0.708129110025918
"ENSG00000186283.14",674.211582731896,-0.249479209673956,0.108426201787324,-2.30091256136874,0.0213965739485814,0.108641184986028
"ENSG00000143322.21",2494.99614308497,0.212326188353039,0.113702653900102,1.86738111266591,0.0618483854563662,0.216899922861097
"ENSG00000234041.1",1.55445364099668,0.197537569833921,1.44655614148588,0.136557140209584,0.891380856197429,NA
"ENSG00000231905.2",13.8845284604402,0.785938842444511,0.532050758385884,1.47718771199361,0.139625326749142,0.354402427394083
"ENSG00000212338.1",3.30058625444737,0.81637818991863,0.950586657606852,0.858815115261455,0.390442526954246,NA
"ENSG00000201619.1",3.13682846680287,0.747234563640856,0.982924776382147,0.760215411794994,0.44712583413276,NA
"ENSG00000231564.1",3.41430550113358,1.26629689927184,0.941000856679252,1.34569154776388,0.178402013357212,NA
"ENSG00000225711.1",23.5532874233585,1.09761519608928,0.408996660954569,2.68367764550333,0.0072817278321095,0.050659230943722
"ENSG00000057252.13",1704.5768196962,-0.00574197912015656,0.108838818455184,-0.0527567204574251,0.957925745519074,0.982315682933571
"ENSG00000162779.22",8.48361292628542,0.81580198625583,0.596870712716205,1.36679848562736,0.171688477599877,0.400344306326932
"ENSG00000236539.3",2.29308453799438,-0.964372183531213,1.12394697682225,-0.858022845755404,0.390879848482336,NA
"ENSG00000227141.2",6.46148833051658,0.327688541327484,0.705816673280558,0.464268631972696,0.642455294814386,NA
"ENSG00000162782.16",8.17853452725926,1.74146826830208,0.621802701923521,2.80067658586062,0.0050995598356679,0.0391548395601624
"ENSG00000243062.6",9.80698591800474,-0.547738767103716,0.552523544916565,-0.991340137706581,0.321519520105019,0.571005221986762
"ENSG00000143340.6",2929.91143308252,-0.205085542360589,0.133934560413919,-1.53123690947863,0.125710851794237,0.332656205048764
"ENSG00000229407.5",240.324648874146,-0.146952927169409,0.166773437974619,-0.881153071820549,0.378234975276208,0.621911097458808
"ENSG00000231966.1",8.58852781371597,0.559606317424338,0.583600289035972,0.958886292446377,0.337616030972193,0.586115140063401
"ENSG00000169905.13",7910.65635687765,0.0194373603490849,0.105899904221549,0.183544645219138,0.854370691897787,0.935505308287038
"ENSG00000272906.1",10.7667378975914,-0.572148301890714,0.508213284060519,-1.12580351564085,0.260248695761167,0.507554764933914
"ENSG00000143337.19",1641.53404213347,-0.11398511675662,0.132086647502012,-0.862957149055384,0.388161027418704,0.629809682474638
"ENSG00000264916.2",8.296005057636,-0.0872528221741977,0.579426649532888,-0.150584758648118,0.880303285118107,0.948561341830245
"ENSG00000261831.2",1.28814824146351,1.12251219082331,1.46945631459341,0.763896265357096,0.444929063183956,NA
"ENSG00000260360.1",6.28358505018854,0.41573412310177,0.685141223744304,0.606786029936688,0.543992920396124,NA
"ENSG00000135837.16",4822.07214627464,0.0477672671112291,0.100360039737141,0.475959029473674,0.634103566652332,0.81007697628355
"ENSG00000235145.2",23.1648663588827,0.426776209891284,0.380073907218701,1.12287689784953,0.261489780405196,0.508906326101085
"ENSG00000223450.1",15.1707781622191,1.09513615762061,0.463443738137558,2.36304014381904,0.0181257060688768,0.0963235441289956
"ENSG00000261817.1",2.49121957135896,0.469982509962131,1.10892122602991,0.423819563491207,0.671697409451726,NA
"ENSG00000116260.17",1324.2067684092,-0.0713471731071723,0.194932020185386,-0.366010535566804,0.714357214007691,0.856385966665948
"ENSG00000121454.6",240.174752060133,0.618700826591023,0.157454699720324,3.92938939066271,8.51618384486029e-05,0.00153018305985388
"ENSG00000230124.8",1154.75697834465,0.0596630979145131,0.0952815010351826,0.626177141064167,0.531198758902494,0.743777075060786
"ENSG00000235060.1",6.74396590180332,0.698515185877927,0.711557451936977,0.981670817973242,0.326262046426064,NA
"ENSG00000143324.14",16417.7150947979,-0.29437039325519,0.0996435359445207,-2.95423471743404,0.00313445508723725,0.0273323399957965
"ENSG00000283575.1",5.16393374776792,0.350271621767065,0.768311158616413,0.455898131686438,0.648463233091091,NA
"ENSG00000225857.5",139.251195898103,0.341206738069217,0.182036458472202,1.87438681752491,0.0608771291149375,0.214601452005802
"ENSG00000135835.12",653.053981250491,-0.00152202231538714,0.210400650063923,-0.00723392401556137,0.994228214053269,0.998029234200075
"ENSG00000243155.1",42.8357773613234,0.102677401518357,0.303959283569107,0.337799853693275,0.735514020148901,0.86871938062307
"ENSG00000232586.1",24.2151723648497,0.508192935828983,0.365605550063725,1.39000334032239,0.164527863030048,0.391029825703216
"ENSG00000251520.1",58.3656233933054,0.541875981340446,0.243842133464049,2.22224097879433,0.0262670244526042,0.125388223185391
"ENSG00000270711.1",30.2155599358798,0.6577476213155,0.324436320119725,2.02735507871861,0.0426261124559946,0.172430550125932
"ENSG00000135823.14",1526.63185310318,-0.0801682390455764,0.111370983253006,-0.719830576187473,0.471629316589162,0.697258758997239
"ENSG00000153029.16",34.0913511822778,1.05789270505482,0.334287952771391,3.16461510588232,0.00155288224723524,0.0159542046765339
"ENSG00000162783.11",706.686941807162,-0.339017065900414,0.15095347500294,-2.24583810272543,0.0247143797466107,0.120136534456061
"ENSG00000198216.12",1.92950927704257,-0.478720030385548,1.15067837281529,-0.416032873907497,0.67738594797052,NA
"ENSG00000179930.6",7.38439390831897,0.376921502476421,0.62631431062532,0.601808861911677,0.54730137551883,0.755262423418065
"ENSG00000224810.1",3.38619825725502,0.373798430472042,0.869803195261645,0.429750583244984,0.66737708345055,NA
"ENSG00000135821.19",4548.84584917846,-0.0656419495053553,0.0962286675254837,-0.68214546863565,0.495146972115074,0.715898223225707
"ENSG00000203730.3",10.6816722289223,0.775100428891509,0.523116054546852,1.48169879734037,0.138420457250295,0.352702107134291
"ENSG00000143333.7",255.44805287336,-0.0700165524995242,0.137953707559313,-0.507536576858005,0.611778378864667,0.795717175882833
"ENSG00000261504.1",7.93779421969239,-0.00719638258044477,0.601591724051515,-0.0119622366677181,0.990455743673429,0.99679316888274
"ENSG00000135824.12",7.74783395773374,-0.508967310564119,0.585594073537313,-0.869146962997207,0.384766752398457,0.627035354164041
"ENSG00000135838.14",205.474954628287,0.201186506422712,0.153280162686326,1.31254105486841,0.189337643274237,0.423073723641691
"ENSG00000287808.1",16.2931019882492,0.0300980829286448,0.449900581395136,0.0668994088323048,0.946661783669364,0.976757900833219
"ENSG00000135829.17",10479.5318321704,-0.251770343463392,0.115325369493742,-2.18313060316754,0.0290261934689551,0.133445097246884
"ENSG00000135862.6",6712.18577480794,0.146559843424284,0.0867577585186057,1.68929956152398,0.091162037377151,0.275249700172016
"ENSG00000224468.3",31.7522933048571,0.556803218698827,0.329734361258663,1.68864177992671,0.0912880989769328,0.275420344072451
"ENSG00000058085.15",5.33890633556465,-0.528620135420068,0.718773411940124,-0.735447536927122,0.462066979927095,NA
"ENSG00000157064.11",846.854618351486,-1.57378695361254,0.135138069969663,-11.6457705365027,2.41132322608778e-31,1.18672390380486e-28
"ENSG00000287929.1",3.82666000524689,-1.25702717868946,0.985473135839803,-1.27555702228072,0.202112154794132,NA
"ENSG00000233562.1",1.90306783635328,-1.13409275306112,1.36237279433977,-0.8324393717879,0.405160986403993,NA
"ENSG00000286372.1",4.24773039456943,-0.892802476601509,0.85721892935453,-1.04151045436406,0.297638703769213,NA
"ENSG00000232860.8",33.1656483489133,-0.0958029730932548,0.335830903561767,-0.285271462742661,0.775436174313412,0.891298839378868
"ENSG00000116698.21",3465.12725860983,0.00185603561764559,0.0985985548435823,0.0188241665467615,0.984981375120663,0.99424702843693
"ENSG00000116701.15",60.691379336117,0.660900682776523,0.247176421370717,2.67380148604587,0.00749968311365858,0.0518603858352991
"ENSG00000162704.16",2946.02221465081,-0.265927230400384,0.128284589939656,-2.07294758104206,0.0381771582071274,0.160487228813212
"ENSG00000143344.16",1025.19216590523,0.363362097949169,0.103886360805542,3.49768819632946,0.000469309464676524,0.00624652135768001
"ENSG00000173627.8",18.873570039814,0.75185214861412,0.429265193155405,1.75148640188474,0.0798621615797288,0.25401176515926
"ENSG00000270994.1",2.77357075305834,2.63429827360639,1.29913454740904,2.02773321582447,0.0425874836651556,NA
"ENSG00000227554.1",2.29513166850559,-0.401751646017184,1.15458112119032,-0.347963117223844,0.727867882810799,NA
"ENSG00000198756.12",148.332995772384,0.514221133254626,0.168815303811142,3.04605756495807,0.00231863439254644,0.021803764492085
"ENSG00000198860.14",1014.39137634389,-0.114914163814915,0.146523403273765,-0.784271735759566,0.432880680421031,0.666870237405372
"ENSG00000286655.1",17.7151656621097,0.713440705220134,0.44857519374236,1.59045955989689,0.111731254212393,0.309218659648563
"ENSG00000271387.1",8.98582977898025,-0.429210220266904,0.571241065716005,-0.751364434433515,0.452433360768275,0.682098053913797
"ENSG00000116667.15",1677.12397604377,-0.0318521058352709,0.0960418533671532,-0.33164817960671,0.74015493455702,0.871576192559062
"ENSG00000230470.1",5.44903959002401,0.400497042458066,0.72005737838868,0.556201567372707,0.578073067872699,NA
"ENSG00000232036.2",11.1389780218441,1.18041733479006,0.553328951069902,2.1333012352013,0.0329000229642931,0.144946869732207
"ENSG00000285847.2",43.8295944923139,0.605346917516797,0.299076416364783,2.02405433659623,0.0429645612753695,0.172972649124981
"ENSG00000116406.19",3307.06016568994,0.221476016032951,0.114573973030057,1.93303950431089,0.0532313314920956,0.197517801921204
"ENSG00000135842.17",229.550080581457,0.441101124562421,0.156883369604905,2.81164998988287,0.00492881047612721,0.0382060198493667
"ENSG00000121481.11",1189.24448058725,-0.0636371055822385,0.133755294666795,-0.475772609531222,0.63423638553173,0.810098828478882
"ENSG00000232792.2",9.9483081700159,1.57349117344429,0.583003347383468,2.6989402042135,0.00695606735973558,0.0492662433080886
"ENSG00000121486.12",909.838387294512,0.0701574211727819,0.136003424178104,0.515850403008288,0.605958896379297,0.792277111961779
"ENSG00000116668.13",409.045557528618,0.264955875840951,0.137214741715743,1.93095780036404,0.0534882712845881,0.198063928663597
"ENSG00000231084.2",37.6777018087289,0.180780187884607,0.290389493889252,0.622543830575193,0.533584332307233,0.745665534822034
"ENSG00000213051.3",2.60937761671082,0.190593945996848,1.22180593449219,0.15599363255349,0.876038040266262,NA
"ENSG00000206640.1",3.4793731580756,-1.36169903636187,0.910069796654734,-1.49625780502468,0.134586486206001,NA
"ENSG00000233583.1",6.47963193816735,1.30695193713739,0.660782972899758,1.97788379958098,0.047941816956683,NA
"ENSG00000238061.2",12.0750700062731,1.07140266857071,0.525111777554298,2.04033258130441,0.0413172118110765,0.168901681508084
"ENSG00000279838.1",157.947913716531,0.664457914252508,0.184396234914428,3.60342451981659,0.000314051975551898,0.00449684287525712
"ENSG00000116679.16",6295.69007881134,-0.101913864020721,0.102285753348793,-0.996364211868253,0.319073215032937,0.569212520873941
"ENSG00000273004.1",25.6784781469967,-0.443032647535738,0.330751330997787,-1.33947351383055,0.180416571289963,0.411349782541115
"ENSG00000261024.7",10.2172952915767,0.588693767401242,0.529509125828344,1.11177265638305,0.266235911331302,0.514274192881773
"ENSG00000143341.12",7.54721358073895,3.93465523973586,1.32889249403314,2.96085293385497,0.00306788394156932,0.0268926900673748
"ENSG00000116690.13",21.1774795818681,0.361816929577416,0.396690625831807,0.912088428655793,0.361722169170543,0.607827986517048
"ENSG00000047410.14",9397.74035796237,0.0569144229568957,0.105540649456365,0.539265422849481,0.589703723724117,0.782368448767521
"ENSG00000157181.16",1102.96449868354,0.134963517534064,0.136479297475172,0.988893700589394,0.322715152939605,0.572283413176281
"ENSG00000229739.4",19.8078779166298,1.36693911754735,0.416400880910152,3.28274790043562,0.00102800553847239,0.0116600679390832
"ENSG00000116703.14",2.08264904319847,1.45625159377051,1.29921812128806,1.12086767411061,0.262344192568979,NA
"ENSG00000230426.4",296.96409903483,0.316867177305158,0.140972894015618,2.24771704885375,0.0245942381722292,0.119667841292318
"ENSG00000271558.1",2.00754990371128,0.09059448185052,1.34288695928231,0.067462477928103,0.946213532221229,NA
"ENSG00000225462.1",4.16331122108694,1.90264059603848,0.893287779046574,2.1299301755468,0.0331773784371832,NA
"ENSG00000231022.1",2.53093855044623,3.12764451021269,1.31836153209451,2.37237239867256,0.0176742668196917,NA
"ENSG00000237283.2",24.2071292254035,2.46326971966335,0.427101012093115,5.76741719152451,8.04956145645784e-09,4.06060127671016e-07
"ENSG00000162670.11",25.9495501921172,3.55850634854864,0.666844257054263,5.3363379993225,9.48425315705419e-08,3.75978900202435e-06
"ENSG00000237457.6",8.07815519262714,1.72334613984839,0.792414991652592,2.17480254412443,0.0296449163681346,0.134936864984485
"ENSG00000285280.2",8.53658424548241,0.419751429073417,0.577909299751551,0.726327521038115,0.467638011783896,0.694334054582446
"ENSG00000226723.2",3.14253057747976,-0.251897615390321,1.01968304416168,-0.247035210433861,0.804880974380839,NA
"ENSG00000127074.15",99.2832450907573,0.63868467895233,0.203981667129384,3.13108863134851,0.00174159590550514,0.0173797834724445
"ENSG00000231767.4",2.55386814686985,-0.611302554952754,0.974097410749845,-0.627557930250716,0.530293575448724,NA
"ENSG00000116741.8",2058.62467172203,-0.167103511051061,0.139039807183783,-1.20183934684391,0.229425777614679,0.472440615448011
"ENSG00000234473.1",20.2356376817011,0.84513075308767,0.372412144521441,2.26934262354329,0.023247498420811,0.11496322736198
"ENSG00000116750.14",1677.75859350083,-0.201970540289961,0.135406206380046,-1.49158997722075,0.135806667311128,0.34903922213781
"ENSG00000238754.1",9.78524487250092,0.346718757519304,0.584002321393282,0.593694142674161,0.552716701385497,0.7588184550773
"ENSG00000116747.13",4864.63415665471,0.108231056806098,0.112271250400442,0.964013996638197,0.335038908624468,0.583448269459266
"ENSG00000023572.10",496.999941264506,0.0873432741752096,0.136912248840656,0.637950767114073,0.523505729030758,0.738176002821987
"ENSG00000134371.14",2507.00302282572,0.0875439629902159,0.108424786973374,0.807416509028645,0.419426558672893,0.655216418342993
"ENSG00000221680.1",2.00592793968601,0.618717119818627,1.13295964644045,0.546106934843199,0.584992433110956,NA
"ENSG00000162630.6",64.9344335003619,0.403162371258322,0.230373249166825,1.7500398710198,0.0801114340382771,0.254205457263741
"ENSG00000276735.1",4.03072367496184,0.26844388372709,0.83407002706025,0.321848136268897,0.747567745422353,NA
"ENSG00000232077.2",2.76373585570541,0.49018048912737,0.943007793386866,0.519805342612131,0.603199255244308,NA
"ENSG00000233057.1",3.24372748215128,-0.52652829518628,0.914161471078427,-0.575968591812494,0.564636411232706,NA
"ENSG00000162687.19",1167.1525482264,0.0100843385538195,0.105786761867929,0.0953270369161068,0.924055068084002,0.967797319827624
"ENSG00000265986.1",3.05413032136703,1.01507344786348,1.02734473877164,0.988055332893575,0.323125549738406,NA
"ENSG00000066279.19",10090.2291763767,-0.0673782507643657,0.10449031410257,-0.644827717698558,0.51903883762376,0.735113754865742
"ENSG00000235748.1",48.449366439925,-0.0443262217645562,0.280831348152248,-0.157839294139362,0.874583434493981,0.946086127766019
"ENSG00000177888.8",1888.4157442397,0.128471730949863,0.127735356071393,1.00576484773768,0.314528700577445,0.565042745748903
"ENSG00000237861.1",1.95353733398193,1.06979002828062,1.26984790692583,0.842455244006714,0.39953318158272,NA
"ENSG00000134376.17",172.922158392599,-0.292645614872747,0.168746835391875,-1.73422875867951,0.082877502169058,0.259714589030479
"ENSG00000221879.3",1.64116210721633,0.668378506695676,1.29458251271834,0.516288842255583,0.605652687962931,NA
"ENSG00000213047.13",479.761492673193,0.0252854083000759,0.139878623632258,0.180766779394051,0.856550639691768,0.936478559913027
"ENSG00000213046.4",8.67773282949508,0.854397843498119,0.592162831987042,1.44284274078994,0.149064776032466,0.368147934092358
"ENSG00000233040.2",3.83053763005978,0.788975775854929,0.875032388248222,0.90165322615592,0.367241107107085,NA
"ENSG00000224901.1",3.60802166376637,-0.111163846129945,0.91645398561624,-0.121297793314954,0.903455167793731,NA
"ENSG00000203724.11",27.927686588678,-0.0426961939696602,0.343020884384756,-0.124471120894695,0.900942264724117,0.958515924159192
"ENSG00000143355.16",165.397062247687,0.593105854755302,0.156966855779587,3.77854198460942,0.000157749259229438,0.00254849043453291
"ENSG00000151414.15",1033.50060585997,0.0465429271371168,0.117633721817067,0.395659734455192,0.692356063713556,0.845356447634766
"ENSG00000232824.1",5.53594807991786,0.708565855745269,0.735372481808979,0.963546873554791,0.335273153036944,NA
"ENSG00000081237.20",1.25134199544568,-1.17512781620169,1.5743331866952,-0.74642891741899,0.455408356244101,NA
"ENSG00000229989.4",92.1540434978937,0.858149326034024,0.200816905894602,4.27329224206063,1.92607746911846e-05,0.000426144640042459
"ENSG00000207975.1",1.73089552589982,0.885252665275141,1.50655409265331,0.587600982661068,0.556800151311235,NA
"ENSG00000207759.1",1.61323916871544,1.53832842935443,1.34484704209106,1.14386869376798,0.252678095992331,NA
"ENSG00000116833.14",2.16120007315216,0.843431234387301,1.15021389734206,0.73328207591329,0.463386404881512,NA
"ENSG00000203721.7",6.01860560273791,0.61287380768441,0.677253705477638,0.904939762938878,0.36549730012006,NA
"ENSG00000230623.6",1.18753663777393,0.662746615284444,1.54930045606297,0.427771522748139,0.66881747174971,NA
"ENSG00000162702.8",1818.59949713235,-0.145318296982201,0.124300109620292,-1.16909226730462,0.242366459064434,0.487876138368132
"ENSG00000118193.12",2410.00185063172,-0.175292247886958,0.109593124956444,-1.59948215690195,0.109713510175974,0.306284259505047
"ENSG00000118197.14",791.355846335026,0.0137550011773362,0.134621116525711,0.102175658116081,0.918617248628545,0.965308761734547
"ENSG00000260088.1",2.03032783689057,1.22525374908694,1.20813997989079,1.01416538603225,0.310503842201843,NA
"ENSG00000118200.14",4189.7253111568,-0.0266196773068644,0.102444544656317,-0.259844752067264,0.79498352910443,0.9020366009844
"ENSG00000231333.2",11.462375380023,0.565166215499936,0.486719379120194,1.16117467219313,0.24557087260911,0.491190430958229
"ENSG00000163362.11",57.8183960436489,-0.350285618234872,0.240005933067932,-1.45948732915585,0.144431025576536,0.361220777650389
"ENSG00000116852.15",190.200799108168,-1.21489343549301,0.256305693696883,-4.74001735181814,2.13699917276355e-06,6.04773763085874e-05
"ENSG00000229191.1",3.75508182368273,-2.23712254226793,1.1206982346829,-1.99618637116969,0.0459136403696258,NA
"ENSG00000232237.4",4.70342051696599,0.874129645124774,0.849723673327218,1.02872224531769,0.303610213511454,NA
"ENSG00000116857.17",1806.37701479121,-0.381399143760355,0.145547802147625,-2.6204390456787,0.00878166274055958,0.0578883994704382
"ENSG00000081277.13",1.3755351103058,-3.06765670844208,1.95164322431456,-1.57183273572939,0.115989347448756,NA
"ENSG00000118194.20",5.50204081697833,2.5722104756282,1.4115292519527,1.82228634090992,0.0684115496378807,NA
"ENSG00000174307.7",200.963406338088,0.344813446637899,0.268918678240401,1.28222200441448,0.1997647792765,0.437375620251868
"ENSG00000159176.14",570.234673065195,-0.241343300747794,0.128061944677949,-1.88458250696353,0.0594862258801378,0.211816581366673
"ENSG00000224536.2",6.22873998064697,0.976701231225959,0.749323061900953,1.3034447768739,0.192422958037308,NA
"ENSG00000223396.4",15.2099845926007,0.912525654249077,0.476397016100371,1.91547306848962,0.0554322005199318,0.202335553923876
"ENSG00000134369.15",3308.50012687842,-0.0706481465177324,0.108619962356418,-0.650415862656189,0.515423633635478,0.731958232000679
"ENSG00000236390.1",8.74460411700096,0.295116852081337,0.614669501576532,0.480122816122174,0.631140065353834,0.808272673185432
"ENSG00000231871.5",9.46277289671394,0.511700770477101,0.565519711606001,0.904832775897303,0.36555398495918,0.610810558836232
"ENSG00000264802.1",2.13190013347829,1.43248823024733,1.45219672732631,0.986428493668852,0.323922888498259,NA
"ENSG00000235121.1",27.3982920249387,0.416626106763645,0.349010617033207,1.19373476459029,0.232581736999364,0.475846377576163
"ENSG00000200942.1",1.75476790091042,1.42230169073029,1.52728011577498,0.931264458981436,0.351716781788058,NA
"ENSG00000198700.10",7090.61658769597,-0.0769050273979349,0.101202767875768,-0.759910316804183,0.44730819436708,0.678477392012249
"ENSG00000277681.1",5.53330074203069,0.174450024907949,0.722738256918407,0.241373724495732,0.809265475596566,NA
"ENSG00000198892.7",183.527331338724,-0.0141713569516588,0.265145037823064,-0.0534475661623188,0.957375307029112,0.981950843553775
"ENSG00000163431.13",11.5575616203691,0.102038687468241,0.525203601955688,0.194284058769366,0.845953467075462,0.930987131641597
"ENSG00000134375.11",1418.36927869921,-0.229729197469875,0.147200402962887,-1.5606560365721,0.118604929490695,0.321452017093787
"ENSG00000176393.11",1190.38701157818,-0.119496632979422,0.0954188213317403,-1.25233817931969,0.210446662463714,0.451120020736515
"ENSG00000234678.2",114.66594546692,0.393384240747085,0.192988807681242,2.03837852294955,0.0415120924596161,0.169560931508124
"ENSG00000163435.16",6.87728166859554,0.385587900532311,0.695114750763297,0.55471114676951,0.579092250606947,NA
"ENSG00000170075.10",33.0455148964264,0.504435175748404,0.325093473946742,1.55166195625029,0.120743130117772,0.324790505497785
"ENSG00000143862.8",860.533083245575,-0.406291340520642,0.121293372989674,-3.34965819241609,0.000809113385361056,0.0097064743696881
"ENSG00000143851.15",12.8625440777046,1.15557812224057,0.502991657690869,2.29741011520071,0.0215953852850144,0.1093754227613
"ENSG00000243323.7",29.8802892483747,0.753537108644087,0.407250708838544,1.85030275525642,0.064269925770808,0.222901093537876
"ENSG00000077152.11",1414.93940951854,-0.628570378720023,0.155536060250623,-4.04131606334362,5.31520629583331e-05,0.00102533683209679
"ENSG00000077157.22",1039.12435614644,0.200510788295484,0.100729105109452,1.99059435778378,0.0465255010602237,0.181862483592267
"ENSG00000229120.2",3.32701329535892,1.22760985827867,1.00733777337028,1.21866755196861,0.222970398336614,NA
"ENSG00000232626.3",9.29418442076502,0.423606424664499,0.579999119522459,0.730357013323183,0.465171986926353,0.692995944898083
"ENSG00000236439.4",4.11366307961452,1.08609690942955,0.905889633402823,1.1989285111364,0.230555744400478,NA
"ENSG00000253042.1",2.23244337537345,1.34852925490194,1.07835918930788,1.25053810295572,0.211103045411606,NA
"ENSG00000143858.12",71.5904336043413,0.0113227802814551,0.237579903725884,0.0476588301614903,0.961988145566179,0.984430307396001
"ENSG00000226862.1",4.79717993675649,1.18170347682028,0.800874276306515,1.47551683426528,0.140073645788577,NA
"ENSG00000117139.18",6939.68532826785,0.0488914928155386,0.0948032967215951,0.515715112303702,0.606053398148005,0.792333557160919
"ENSG00000235449.2",13.9265018185124,0.179579990323771,0.527728090936731,0.340288859751642,0.73363900575072,0.867978179890825
"ENSG00000226148.1",24.3583370927924,0.359416734297483,0.369121768765867,0.973707769929604,0.330201658261908,0.579022252577456
"ENSG00000228288.7",23.4103020606742,-0.0753589064716785,0.451430685418581,-0.166933504756778,0.867422370044764,0.942680792174007
"ENSG00000184774.10",2.61405845302879,3.07859108811703,1.49223380404438,2.06307555811507,0.039105449981534,NA
"ENSG00000214796.8",269.348947259712,-0.0792994782666218,0.149412692137866,-0.530741245151051,0.595598100240204,0.786175184592238
"ENSG00000234996.4",99.2422876313135,-0.333953937313971,0.192753901775808,-1.73254047901138,0.0831773763856188,0.260257760553433
"ENSG00000183155.5",441.640619972974,-0.251921633437911,0.132451141222041,-1.90199669941378,0.0571715860954981,0.20625614797866
"ENSG00000117153.16",1299.7180928224,-0.0761453873042027,0.13292828711702,-0.572830576212648,0.566759414150177,0.768346644633316
"ENSG00000230280.2",30.4208728724682,0.541142490577001,0.327503657298061,1.65232503063166,0.0984683093185391,0.288080838832751
"ENSG00000199471.1",3.70392590958388,1.6388643047409,0.991445675003746,1.65300464368328,0.098329918494159,NA
"ENSG00000159346.13",1879.83453162338,-0.0640068933655805,0.115501816437393,-0.554163521750976,0.579466940615356,0.776813559960406
"ENSG00000159348.13",368.870320765558,-0.0440177921177503,0.124902762999658,-0.352416480313337,0.724525944283724,0.862964671728763
"ENSG00000163444.12",964.82913414063,-0.161371663364857,0.118990438797692,-1.35617336145152,0.175044015564305,0.404266385608214
"ENSG00000143847.15",180.548645584358,-0.00543115460461357,0.194215471921393,-0.0279645825890318,0.977690399091938,0.99119915956776
"ENSG00000163485.17",32.4019472958766,0.506160991917994,0.325730615576501,1.55392513848339,0.120202274578529,0.324095154827879
"ENSG00000133055.9",1.82996295783686,1.55241718465502,1.28636752159539,1.20682243495208,0.227500534088442,NA
"ENSG00000233791.5",4.75127426238576,-0.74751264165027,0.727749155615572,-1.02715700304452,0.304346540734012,NA
"ENSG00000159388.6",657.822865451205,0.447419881279361,0.109237657002856,4.09583923305555,4.20641774551977e-05,0.00084203469512994
"ENSG00000058668.15",1510.98764232609,0.294384619653278,0.117262379764058,2.51047795759907,0.012056784904197,0.0719555769881355
"ENSG00000236035.2",1.71459513569292,-0.144425879724259,1.23857803759819,-0.116606201095189,0.90717212348885,NA
"ENSG00000221643.1",1.20127723812222,-0.105419671832009,1.52991436352852,-0.0689056030488361,0.945064758534456,NA
"ENSG00000122188.13",2.48601281504124,-0.00824428722516685,1.08617325115213,-0.00759021382309126,0.993943943727011,NA
"ENSG00000058673.17",32.0815813917014,0.440267738896806,0.343296400055257,1.28247117891694,0.199677408949016,0.437279222679969
"ENSG00000257315.3",78.0940678255515,0.445837015425747,0.242851182673552,1.83584453045491,0.0663806534100472,0.227444637219922
"ENSG00000227417.3",48.6500676999724,0.750120004145545,0.269191999399752,2.78656128643561,0.00532705439138361,0.0402581661083665
"ENSG00000223505.2",16.2411788290844,0.381472895952625,0.420240799591202,0.907748358378603,0.364011188102495,0.609647656021079
"ENSG00000182004.13",2129.02659541697,-0.170227050324823,0.159795566432183,-1.06528018345908,0.286749157583316,0.536388662437762
"ENSG00000236430.1",17.4667204113199,1.16057035752666,0.459909005728783,2.52347821649543,0.0116200259621864,0.0701372670849527
"ENSG00000143842.15",185.78935271623,0.133403431031369,0.187898034710951,0.709977787881536,0.477717910480142,0.702573485168986
"ENSG00000143845.15",164.075637343009,-0.142532007977242,0.178335730408924,-0.799234161603038,0.424154646905159,0.65941848102722
