"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000163364.10",718.020812266089,-0.421671883446434,0.124758397966138,-3.37990780837764,0.000725101474925593,0.0064894656957677
"ENSG00000252027.1",1.71597955323419,1.75101064650519,1.63022127751891,1.07409384888542,0.282780621173352,NA
"ENSG00000230552.6",25.0174397364181,0.348771525559014,0.366189578612603,0.952434328908043,0.340876756389517,0.671030538876295
"ENSG00000237053.1",2.35999942271617,0.642016378768267,1.16120781057014,0.552886720984976,0.580340980838832,NA
"ENSG00000223777.1",1.29016269557128,0.98863226160186,1.46045977825456,0.676932207460997,0.498448968091009,NA
"ENSG00000279205.1",10.2421251225685,0.37297281230027,0.546721308025212,0.682199151241185,0.495113031304339,0.79148956808311
"ENSG00000227098.2",1.31667039370116,-0.0503552890564995,1.52214096311835,-0.0330818828719638,0.973609290215684,NA
"ENSG00000229337.2",42.8685732774315,-0.113806874291623,0.286862345833713,-0.396729915740123,0.691566637179439,0.897947692844611
"ENSG00000170144.21",6942.29563964527,-0.0411481727687954,0.109064431219686,-0.377283155549692,0.705963188781157,0.904506902984871
"ENSG00000116044.16",2126.81490910241,0.468879238060226,0.133096416479162,3.52285396153875,0.000426926534583223,0.00404875602920767
"ENSG00000225808.1",22.6233077782606,0.6359048548514,0.3736816123445,1.7017290491274,0.0888061722496987,0.304782801920924
"ENSG00000265396.1",2.76430589575062,0.301254651772964,0.994093837525342,0.303044481719045,0.761855962930316,0.924724162782869
"ENSG00000222043.2",2.27513296485483,0.940017150404511,1.19595663199897,0.785996017960393,0.431869820024502,NA
"ENSG00000213963.6",105.82603312012,0.446925628373226,0.19547576514637,2.2863480188379,0.0222339067567844,0.110985165751585
"ENSG00000271825.1",6.20015857287029,0.626680299314055,0.730086186571437,0.858364821634296,0.390691046165881,0.714123046901546
"ENSG00000271996.1",8.07864671167368,0.732730362319775,0.590794147380365,1.24024648106073,0.214884241006309,0.529885717874037
"ENSG00000280374.1",33.8996268063109,0.504894282508755,0.361660436938704,1.39604510458059,0.162700913046606,0.448052193068004
"ENSG00000237178.2",5.8309400039902,1.1802167457399,0.825698770941761,1.42935509567707,0.152902197844679,0.431872078105074
"ENSG00000238295.1",2.48087415634389,0.546439694450287,1.27328724370087,0.429156655070253,0.667809224407369,NA
"ENSG00000018510.18",3187.36165099331,-0.235094987066808,0.112964193915812,-2.08114605980383,0.0374205390128517,0.165634364121486
"ENSG00000196659.10",378.811674567413,-0.355713252461236,0.151505789711129,-2.34785253513719,0.0188819952254922,0.0976984040357326
"ENSG00000197557.7",450.668712300844,-0.234971966179648,0.164851598583069,-1.42535448973062,0.15405475642471,0.433465773341847
"ENSG00000128655.18",101.424741085521,1.08049646192183,0.211303479709422,5.11348163034369,3.16274525757886e-07,5.6511440528174e-06
"ENSG00000229941.6",3.05261123322567,0.80947879723179,1.06475145956775,0.760251408869078,0.447104320885695,0.757497724650072
"ENSG00000236664.1",1.16800263046055,1.43555692998313,1.9493150980228,0.736441702749453,0.461461933373744,NA
"ENSG00000213962.2",4.7157418743541,0.109678621942145,0.865831319699355,0.126674352667479,0.899198145889536,0.971873363004815
"ENSG00000155636.15",280.099391357373,0.0106244775902056,0.160048078803044,0.0663830373326763,0.947072874659399,0.985217182930318
"ENSG00000079156.17",410.203922707536,-0.784354652559755,0.127405426004046,-6.15636772436085,7.44322867837944e-10,1.93608179707271e-08
